Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,AirTemp,TGBT,T1,T2,T3,T4,T5,T6,T7
2020-07-08 18:00:00+00:00,142.13,443.98,53.09,25.52,24.46,0.58,2.05,0.12,0.66,1.55,1.88,10.98
2020-07-08 19:00:00+00:00,19.48,67.33,12.97,23.93,20.22,0.56,1.97,0.08,0.59,1.40,1.69,7.40
2020-07-08 20:00:00+00:00,-0.97,-0.39,-0.97,21.98,17.34,0.56,1.87,0.15,0.52,1.29,1.61,4.91
2020-07-08 21:00:00+00:00,-1.35,-0.51,-1.29,20.85,18.39,0.56,1.85,0.04,0.53,1.75,2.47,4.69
2020-07-08 22:00:00+00:00,-1.25,-0.51,-1.19,20.00,19.13,0.56,1.86,0.04,0.51,2.01,3.05,4.73
2020-07-08 23:00:00+00:00,-1.18,-0.47,-1.11,19.09,20.09,0.56,1.89,0.03,0.53,2.33,3.65,4.71
2020-07-09 00:00:00+00:00,-1.33,-0.55,-1.21,18.47,20.58,0.56,2.01,0.03,0.52,2.42,3.90,4.59
2020-07-09 01:00:00+00:00,-1.26,-0.55,-1.19,17.55,20.76,0.56,1.91,0.03,0.53,2.40,4.21,4.68
2020-07-09 02:00:00+00:00,-1.16,-0.50,-1.12,16.69,20.95,0.56,1.90,0.15,0.50,2.38,4.57,4.47
2020-07-09 03:00:00+00:00,-0.36,-0.45,-0.25,16.17,23.77,0.56,1.92,0.05,0.54,2.72,5.00,6.42
2020-07-09 04:00:00+00:00,29.09,78.23,21.18,16.42,25.05,0.84,2.44,0.37,0.74,2.87,5.43,5.83
2020-07-09 05:00:00+00:00,160.21,484.11,48.79,16.79,29.02,0.74,2.19,0.17,0.76,4.35,7.38,6.98
2020-07-09 06:00:00+00:00,329.66,699.85,65.82,18.06,29.91,0.75,2.26,0.97,0.65,3.31,5.92,9.61
2020-07-09 07:00:00+00:00,496.90,798.25,74.46,19.98,27.52,0.67,2.41,1.12,0.68,3.29,3.61,9.32
2020-07-09 08:00:00+00:00,653.59,865.22,77.45,21.87,28.34,0.71,2.50,0.66,0.92,2.83,3.51,10.53
2020-07-09 09:00:00+00:00,790.07,901.36,89.76,23.49,30.54,1.21,2.65,0.94,0.98,2.80,3.33,11.83
2020-07-09 10:00:00+00:00,881.09,866.75,138.44,25.01,32.88,1.17,2.87,1.22,0.82,2.89,3.36,13.59
2020-07-09 11:00:00+00:00,864.71,724.41,213.85,26.79,37.10,1.36,2.70,1.11,0.94,2.82,3.95,17.07
2020-07-09 12:00:00+00:00,815.52,634.70,245.84,27.77,38.49,1.37,3.05,1.39,0.74,2.71,3.57,18.49
2020-07-09 13:00:00+00:00,811.33,747.97,173.93,29.00,37.63,1.26,3.17,1.34,0.73,2.58,3.46,17.86
2020-07-09 14:00:00+00:00,759.48,824.66,125.62,29.51,39.91,1.25,3.27,1.31,1.11,2.48,2.56,20.60
2020-07-09 15:00:00+00:00,631.99,800.32,111.21,29.88,38.18,1.25,3.18,1.40,0.96,2.68,2.43,18.95
2020-07-09 16:00:00+00:00,456.28,717.31,87.98,29.68,35.76,1.26,2.62,1.23,0.68,2.94,2.37,17.86
2020-07-09 17:00:00+00:00,263.54,517.46,77.16,29.29,31.03,0.77,2.39,0.19,0.79,2.48,1.97,15.75
2020-07-09 18:00:00+00:00,147.26,433.44,59.27,28.67,28.28,0.57,2.07,0.25,0.66,2.53,1.90,13.76
2020-07-09 19:00:00+00:00,24.53,82.24,16.81,27.32,22.57,0.55,2.14,0.10,0.61,2.35,1.67,8.80
2020-07-09 20:00:00+00:00,-1.35,-0.57,-1.38,25.73,18.05,0.55,2.05,0.03,0.50,1.88,1.61,4.95
2020-07-09 21:00:00+00:00,-1.57,-0.54,-1.65,24.31,18.07,0.55,1.93,0.03,0.53,1.89,1.61,5.09
2020-07-09 22:00:00+00:00,-1.17,-0.34,-1.32,20.47,18.31,0.55,1.88,0.03,0.52,2.00,2.07,4.80
2020-07-09 23:00:00+00:00,-1.24,-0.45,-1.17,18.92,20.03,0.55,1.91,0.04,0.53,2.66,3.47,4.70
2020-07-10 00:00:00+00:00,-1.14,-0.43,-1.10,18.32,20.32,0.55,1.91,0.14,0.51,2.66,3.56,4.74
2020-07-10 01:00:00+00:00,-0.82,-0.29,-0.75,17.77,21.06,0.55,1.91,0.03,0.66,2.85,3.83,4.80
2020-07-10 02:00:00+00:00,-0.49,-0.10,-0.42,17.64,20.80,0.55,2.03,0.03,0.51,2.85,3.79,4.61
2020-07-10 03:00:00+00:00,-0.53,-0.16,-0.59,17.34,22.29,0.55,1.96,0.39,0.54,2.83,4.02,5.70
2020-07-10 04:00:00+00:00,4.34,-0.32,4.35,16.51,24.08,0.99,2.65,0.05,0.55,3.50,5.04,4.92
2020-07-10 05:00:00+00:00,32.25,0.10,32.37,15.98,27.89,0.72,1.92,0.15,0.68,4.87,8.11,5.01
2020-07-10 06:00:00+00:00,184.43,31.03,174.16,16.39,29.89,0.84,2.22,0.20,0.64,4.59,7.40,7.52
2020-07-10 07:00:00+00:00,219.22,11.50,213.70,17.15,33.64,1.39,2.77,0.38,0.78,5.59,6.70,9.63
2020-07-10 08:00:00+00:00,289.55,2.46,287.57,17.29,33.43,1.24,2.52,0.65,0.86,5.77,6.48,9.56
2020-07-10 09:00:00+00:00,339.03,2.15,339.13,18.04,29.17,1.21,2.64,0.28,0.86,4.22,4.81,8.63
2020-07-10 10:00:00+00:00,283.51,3.51,279.38,18.33,29.20,1.35,2.65,0.29,0.83,3.80,5.06,8.72
2020-07-10 11:00:00+00:00,418.84,8.00,407.64,19.13,27.72,1.08,2.31,0.41,0.67,3.36,4.11,9.01
2020-07-10 12:00:00+00:00,515.08,88.97,429.18,19.47,27.52,1.45,2.33,0.24,0.86,3.45,4.08,8.51
2020-07-10 13:00:00+00:00,573.60,148.96,439.38,20.17,27.25,1.42,2.53,0.20,0.65,3.41,4.09,8.39
2020-07-10 14:00:00+00:00,601.50,369.35,310.53,20.78,26.30,1.43,2.52,0.54,0.66,2.60,3.11,8.79
2020-07-10 15:00:00+00:00,364.18,224.09,213.33,20.63,24.67,1.29,2.42,0.24,0.79,2.40,2.99,8.02
2020-07-10 16:00:00+00:00,247.35,166.37,161.94,20.28,23.92,0.82,2.17,0.26,0.81,2.22,2.52,8.60
2020-07-10 17:00:00+00:00,247.97,531.58,67.41,20.08,23.05,0.77,2.19,0.26,0.65,2.26,1.98,8.58
2020-07-10 18:00:00+00:00,148.23,543.09,39.65,19.52,21.37,0.73,1.95,0.15,0.65,2.46,2.40,6.71
2020-07-10 19:00:00+00:00,25.93,149.16,14.09,18.00,22.21,0.58,2.14,0.10,0.59,3.19,3.86,5.43
2020-07-10 20:00:00+00:00,-1.10,-0.44,-1.11,16.63,22.54,0.56,2.31,0.04,0.53,3.45,4.80,4.49
2020-07-10 21:00:00+00:00,-1.54,-0.44,-1.55,15.67,23.17,0.56,2.01,0.04,0.51,3.78,5.49,4.47
2020-07-10 22:00:00+00:00,-1.54,-0.44,-1.50,14.76,24.14,0.56,1.83,0.14,0.53,4.05,6.28,4.51
2020-07-10 23:00:00+00:00,-1.52,-0.46,-1.45,13.80,25.28,0.56,1.98,0.04,0.64,4.41,6.86,4.43
2020-07-11 00:00:00+00:00,-1.46,-0.54,-1.38,12.98,26.49,0.56,1.88,0.04,0.54,4.85,7.72,4.50
2020-07-11 01:00:00+00:00,-1.40,-0.53,-1.30,12.39,26.95,0.56,1.88,0.04,0.53,4.95,7.98,4.57
2020-07-11 02:00:00+00:00,-1.37,-0.52,-1.27,11.86,27.69,0.56,1.89,0.03,0.54,5.23,8.48,4.48
2020-07-11 03:00:00+00:00,-0.46,-0.48,-0.38,11.37,28.39,0.56,2.00,0.14,0.52,5.30,8.76,4.74
2020-07-11 04:00:00+00:00,35.58,171.38,17.80,11.09,29.44,0.56,1.87,0.03,0.52,5.87,9.89,4.40
2020-07-11 05:00:00+00:00,170.17,573.98,43.78,12.02,34.73,0.56,1.87,0.04,0.52,7.97,12.82,4.50
2020-07-11 06:00:00+00:00,336.44,737.91,60.94,14.29,30.02,0.56,1.87,0.03,0.64,6.05,9.92,4.36
2020-07-11 07:00:00+00:00,487.01,759.99,89.69,16.25,24.64,0.56,2.00,0.03,0.52,3.94,6.80,4.31
2020-07-11 08:00:00+00:00,260.62,160.25,155.04,16.44,23.43,0.56,1.88,0.14,0.50,3.73,5.60,4.57
2020-07-11 09:00:00+00:00,746.81,703.38,199.75,17.71,19.26,0.56,1.85,0.03,0.53,2.69,2.67,4.35
2020-07-11 10:00:00+00:00,699.96,548.77,228.03,18.54,19.51,0.56,2.01,0.03,0.50,2.66,2.71,4.47
2020-07-11 11:00:00+00:00,833.80,673.75,230.47,19.46,19.31,0.56,1.91,0.03,0.53,2.58,2.62,4.48
2020-07-11 12:00:00+00:00,856.30,743.93,191.08,20.25,19.62,0.56,1.91,0.03,0.62,2.59,2.61,4.58
2020-07-11 13:00:00+00:00,786.70,643.08,238.46,21.12,19.25,0.56,1.90,0.14,0.53,2.46,2.39,4.62
2020-07-11 14:00:00+00:00,780.33,785.75,181.85,21.66,17.93,0.56,2.04,0.03,0.50,1.95,1.61,4.59
2020-07-11 15:00:00+00:00,688.91,877.70,118.46,21.94,17.94,0.56,1.91,0.03,0.53,1.96,1.71,4.59
2020-07-11 16:00:00+00:00,500.69,812.57,87.98,22.10,17.89,0.56,1.92,0.03,0.50,2.00,1.61,4.64
2020-07-11 17:00:00+00:00,321.90,632.79,96.88,22.08,17.66,0.56,1.90,0.03,0.52,1.95,1.61,4.59
2020-07-11 18:00:00+00:00,155.24,443.85,65.55,21.50,18.07,0.56,2.02,0.14,0.64,1.94,1.60,4.61
2020-07-11 19:00:00+00:00,26.43,146.86,15.45,20.20,18.47,0.56,1.89,0.03,0.51,2.28,2.28,4.48
2020-07-11 20:00:00+00:00,-1.14,-0.45,-1.16,18.49,20.50,0.56,1.88,0.03,0.54,2.88,3.64,4.54
2020-07-11 21:00:00+00:00,-1.56,-0.44,-1.57,17.42,21.50,0.56,2.03,0.03,0.50,3.12,4.32,4.38
2020-07-11 22:00:00+00:00,-1.54,-0.44,-1.56,16.67,22.35,0.56,1.86,0.03,0.54,3.32,4.99,4.51
2020-07-11 23:00:00+00:00,-1.54,-0.44,-1.52,15.89,22.76,0.56,1.85,0.05,0.50,3.55,5.46,4.29
2020-07-12 00:00:00+00:00,-1.49,-0.44,-1.47,15.10,23.99,0.56,1.85,0.13,0.68,3.88,5.93,4.45
2020-07-12 01:00:00+00:00,-1.42,-0.43,-1.43,14.31,24.20,0.56,1.98,0.03,0.51,4.00,6.36,4.29
2020-07-12 02:00:00+00:00,-1.38,-0.40,-1.40,13.82,24.92,0.56,1.85,0.03,0.52,4.26,6.79,4.40
2020-07-12 03:00:00+00:00,-0.60,-0.38,-0.56,13.30,25.11,0.56,1.85,0.03,0.51,4.31,7.13,4.24
2020-07-12 04:00:00+00:00,33.53,151.89,17.92,13.06,27.03,0.56,1.98,0.03,0.52,4.87,8.21,4.44
2020-07-12 05:00:00+00:00,164.68,541.30,46.27,13.65,31.36,0.56,1.86,0.14,0.51,6.72,10.76,4.29
2020-07-12 06:00:00+00:00,329.57,705.11,66.34,14.79,28.67,0.56,1.85,0.04,0.64,5.55,9.09,4.33
2020-07-12 07:00:00+00:00,504.04,812.40,77.47,16.24,23.99,0.56,1.88,0.03,0.52,3.57,6.43,4.42
2020-07-12 08:00:00+00:00,661.60,866.15,87.45,17.87,19.83,0.56,2.02,0.03,0.51,2.57,3.02,4.52
2020-07-12 09:00:00+00:00,801.64,902.25,102.26,19.06,19.35,0.56,1.85,0.03,0.53,2.57,2.72,4.49
2020-07-12 10:00:00+00:00,895.40,913.72,116.01,20.25,19.30,0.56,1.87,0.14,0.50,2.57,2.63,4.48
2020-07-12 11:00:00+00:00,940.36,934.63,106.44,21.01,19.62,0.56,2.02,0.03,0.53,2.57,2.62,4.55
2020-07-12 12:00:00+00:00,929.12,931.83,99.45,21.74,19.50,0.56,1.90,0.03,0.50,2.61,2.63,4.70
2020-07-12 13:00:00+00:00,873.88,889.26,118.99,22.55,19.26,0.56,1.89,0.03,0.66,2.46,2.40,4.55
2020-07-12 14:00:00+00:00,717.15,700.72,177.89,23.16,17.71,0.56,1.90,0.03,0.51,1.95,1.61,4.71
2020-07-12 15:00:00+00:00,621.35,729.68,146.60,23.64,17.79,0.56,2.05,0.14,0.52,1.95,1.73,4.56
2020-07-12 16:00:00+00:00,383.72,435.54,156.24,23.47,17.71,0.56,1.88,0.03,0.51,1.98,1.62,4.69
2020-07-12 17:00:00+00:00,282.69,422.20,138.11,23.48,17.51,0.56,1.88,0.03,0.52,1.93,1.61,4.63
2020-07-12 18:00:00+00:00,146.78,434.33,64.06,23.11,17.73,0.56,1.97,0.03,0.52,1.93,1.62,4.71
2020-07-12 19:00:00+00:00,25.90,134.37,16.50,22.18,17.55,0.56,1.92,0.03,0.64,1.94,1.61,4.52
2020-07-12 20:00:00+00:00,-1.35,-0.51,-1.33,20.75,18.83,0.56,1.85,0.14,0.52,2.41,2.32,4.69
2020-07-12 21:00:00+00:00,-1.69,-0.47,-1.64,19.96,19.25,0.56,1.85,0.03,0.51,2.61,3.02,4.46
2020-07-12 22:00:00+00:00,-1.63,-0.44,-1.60,19.19,19.86,0.56,1.97,0.03,0.54,2.73,3.49,4.44
2020-07-12 23:00:00+00:00,-1.52,-0.44,-1.54,18.25,20.73,0.56,1.85,0.03,0.50,2.98,3.92,4.62
2020-07-13 00:00:00+00:00,-1.50,-0.44,-1.50,17.36,21.51,0.56,1.87,0.03,0.53,3.32,4.48,4.40
2020-07-13 01:00:00+00:00,-1.43,-0.44,-1.42,16.54,22.20,0.56,1.86,0.15,0.63,3.40,4.95,4.33
2020-07-13 02:00:00+00:00,-1.41,-0.44,-1.38,15.94,22.86,0.56,1.99,0.03,0.53,3.64,5.32,4.43
2020-07-13 03:00:00+00:00,-0.83,-0.43,-0.83,15.05,25.57,0.59,2.01,0.31,0.50,3.70,6.10,5.90
2020-07-13 04:00:00+00:00,30.48,135.12,16.38,13.98,27.39,0.92,2.61,0.21,0.54,4.27,7.55,4.92
2020-07-13 05:00:00+00:00,161.43,533.94,45.39,14.51,31.38,0.66,1.89,0.07,0.77,5.79,10.36,5.43
2020-07-13 06:00:00+00:00,326.43,707.92,63.95,16.12,32.25,1.33,2.26,0.27,0.66,5.22,8.38,7.70
2020-07-13 07:00:00+00:00,497.00,804.81,74.52,18.06,29.59,1.56,2.30,0.41,0.75,3.86,5.11,9.06
2020-07-13 08:00:00+00:00,657.67,867.73,86.44,19.84,26.27,1.53,2.16,0.39,0.81,3.17,3.05,8.70
2020-07-13 09:00:00+00:00,783.76,898.75,91.48,20.84,27.01,1.53,2.19,0.39,0.94,3.54,3.25,8.52
2020-07-13 10:00:00+00:00,875.31,914.60,99.41,21.87,28.38,1.43,2.22,0.33,0.88,3.66,3.42,9.85
2020-07-13 11:00:00+00:00,918.32,914.79,105.70,22.74,28.43,1.44,2.09,0.53,0.76,3.50,3.21,10.23
2020-07-13 12:00:00+00:00,920.31,925.55,100.38,23.58,30.82,1.38,2.06,1.02,0.98,3.59,3.08,12.10
2020-07-13 13:00:00+00:00,873.74,925.41,93.92,24.41,31.72,1.25,2.06,0.97,1.04,3.48,3.08,13.15
2020-07-13 14:00:00+00:00,773.60,898.62,90.38,25.01,28.80,1.28,2.29,0.98,1.27,2.74,2.16,11.38
2020-07-13 15:00:00+00:00,632.95,830.01,96.32,25.56,28.99,0.93,2.04,0.99,0.96,1.82,2.04,13.59
2020-07-13 16:00:00+00:00,457.79,684.37,112.24,25.46,28.53,0.84,2.20,0.93,0.70,1.64,2.03,13.59
2020-07-13 17:00:00+00:00,244.88,406.98,95.13,25.27,25.80,0.56,2.13,1.24,0.65,1.64,1.89,11.18
2020-07-13 18:00:00+00:00,72.25,41.41,65.58,24.18,22.66,0.56,2.04,0.80,0.68,1.64,1.72,8.67
2020-07-13 19:00:00+00:00,23.18,39.99,19.80,22.97,20.62,0.54,1.94,0.65,0.58,1.59,1.65,7.16
2020-07-13 20:00:00+00:00,-1.19,-0.36,-1.26,21.08,17.99,0.55,1.81,0.58,0.54,1.62,1.71,4.80
2020-07-13 21:00:00+00:00,-1.29,-0.36,-1.29,19.68,19.62,0.55,1.80,0.58,0.61,2.09,2.94,4.65
2020-07-13 22:00:00+00:00,-0.97,-0.26,-0.98,18.88,20.27,0.55,1.92,0.69,0.54,2.25,3.43,4.70
2020-07-13 23:00:00+00:00,-0.92,-0.27,-0.95,18.04,21.07,0.55,1.84,0.58,0.49,2.37,3.87,4.84
2020-07-14 00:00:00+00:00,-0.94,-0.26,-0.95,17.27,21.72,0.55,1.87,0.58,0.53,2.57,4.33,4.70
2020-07-14 01:00:00+00:00,-1.09,-0.37,-1.07,16.55,22.57,0.55,1.88,0.58,0.50,2.92,4.87,4.58
2020-07-14 02:00:00+00:00,-1.14,-0.41,-1.12,15.84,23.53,0.55,1.99,0.59,0.54,3.10,5.47,4.60
2020-07-14 03:00:00+00:00,-0.62,-0.39,-0.56,15.32,24.31,0.55,1.85,0.58,0.56,3.44,6.07,4.47
2020-07-14 04:00:00+00:00,17.72,-0.05,17.82,15.21,24.86,0.55,1.85,0.69,0.53,3.56,6.53,4.53
2020-07-14 05:00:00+00:00,96.98,81.29,80.19,15.49,30.94,0.57,2.10,0.70,0.79,5.17,9.08,5.86
2020-07-14 06:00:00+00:00,291.83,360.92,159.60,16.70,29.08,0.71,2.28,0.71,0.64,3.98,7.15,6.84
2020-07-14 07:00:00+00:00,310.83,82.00,267.64,18.21,24.50,0.71,1.92,0.70,0.66,2.60,4.19,7.10
2020-07-14 08:00:00+00:00,557.22,252.97,390.32,19.12,22.93,0.82,1.94,0.70,0.64,2.15,2.98,6.90
2020-07-14 09:00:00+00:00,466.96,47.37,427.15,19.22,23.21,0.87,2.13,0.80,0.66,2.16,2.91,7.02
2020-07-14 10:00:00+00:00,250.11,-0.51,247.66,16.14,28.13,0.93,2.00,0.70,0.65,3.98,6.62,6.73
2020-07-14 11:00:00+00:00,678.73,102.50,578.18,17.25,24.60,1.02,1.98,0.70,0.78,2.81,3.91,6.85
2020-07-14 12:00:00+00:00,608.38,170.02,449.78,19.41,23.93,0.80,2.21,0.71,0.66,2.26,2.94,7.46
2020-07-14 13:00:00+00:00,579.81,159.09,437.67,20.34,23.22,0.55,1.96,0.69,0.64,2.15,2.71,7.67
2020-07-14 14:00:00+00:00,252.49,3.22,248.81,20.28,22.24,0.54,1.96,0.80,0.67,1.67,1.90,7.84
2020-07-14 15:00:00+00:00,237.97,1.48,236.77,20.47,22.34,0.54,1.99,0.71,0.63,1.70,1.94,8.14
2020-07-14 16:00:00+00:00,185.10,5.36,182.57,20.17,22.19,0.54,1.95,0.70,0.67,1.71,2.11,7.84
2020-07-14 17:00:00+00:00,170.88,32.75,159.18,20.51,21.30,0.54,2.08,0.69,0.64,1.62,1.89,7.09
2020-07-14 18:00:00+00:00,49.56,0.05,49.61,20.44,22.01,0.57,1.91,0.70,0.83,1.67,1.83,7.68
2020-07-14 19:00:00+00:00,5.89,-0.11,5.89,20.00,20.69,0.55,1.86,0.75,0.59,1.88,2.62,5.74
2020-07-14 20:00:00+00:00,-0.51,-0.12,-0.53,19.61,19.93,0.55,1.80,0.58,0.53,1.99,2.95,4.80
2020-07-14 21:00:00+00:00,-0.55,-0.13,-0.60,19.14,19.79,0.55,1.79,0.58,0.50,2.10,3.21,4.51
2020-07-14 22:00:00+00:00,-0.75,-0.21,-0.75,18.44,20.80,0.55,1.93,0.59,0.54,2.32,3.70,4.56
2020-07-14 23:00:00+00:00,-0.70,-0.20,-0.68,18.04,21.35,0.55,1.86,0.58,0.52,2.37,4.17,4.58
2020-07-15 00:00:00+00:00,-0.63,-0.18,-0.62,17.52,21.59,0.55,1.86,0.58,0.65,2.49,4.32,4.43
2020-07-15 01:00:00+00:00,-0.46,-0.12,-0.46,17.24,21.94,0.55,1.97,0.69,0.52,2.59,4.45,4.62
2020-07-15 02:00:00+00:00,-0.48,-0.10,-0.46,16.54,21.78,0.55,1.88,0.58,0.53,2.57,4.62,4.57
2020-07-15 03:00:00+00:00,-0.31,-0.09,-0.31,15.92,23.77,0.55,1.89,0.61,0.53,2.83,5.16,5.66
2020-07-15 04:00:00+00:00,15.11,-0.05,15.17,15.57,24.89,0.95,2.71,0.03,0.50,3.20,5.88,5.13
2020-07-15 05:00:00+00:00,56.91,0.08,57.08,15.50,29.75,0.73,1.87,0.06,0.71,4.96,8.86,5.99
2020-07-15 06:00:00+00:00,175.31,4.07,173.95,15.83,30.69,1.16,2.03,0.46,0.62,4.44,8.04,7.20
2020-07-15 07:00:00+00:00,380.03,159.17,292.20,16.50,31.65,0.97,2.43,1.38,0.91,4.46,6.32,8.76
2020-07-15 08:00:00+00:00,427.18,33.38,403.54,17.30,28.89,0.76,2.40,1.40,0.73,4.35,4.78,8.06
2020-07-15 09:00:00+00:00,526.33,225.07,349.63,18.07,28.51,0.94,2.85,1.47,0.73,4.01,3.87,7.97
2020-07-15 10:00:00+00:00,590.27,192.44,419.57,19.17,27.83,0.79,2.66,1.38,0.77,3.87,3.54,8.16
2020-07-15 11:00:00+00:00,375.09,22.96,351.79,19.71,28.56,0.85,2.63,1.29,0.71,3.88,3.72,8.76
2020-07-15 12:00:00+00:00,486.89,104.07,389.99,20.17,30.66,1.40,2.87,1.70,1.23,4.04,3.59,8.92
2020-07-15 13:00:00+00:00,447.17,83.64,370.60,20.53,28.69,1.15,2.34,1.71,0.76,4.15,3.38,8.36
2020-07-15 14:00:00+00:00,449.05,56.47,401.23,20.32,30.14,1.03,3.16,1.43,0.84,3.69,2.64,10.41
2020-07-15 15:00:00+00:00,192.03,0.48,191.52,19.94,26.16,0.77,3.11,1.49,0.71,2.93,2.38,8.22
2020-07-15 16:00:00+00:00,143.11,0.34,143.10,19.74,24.30,0.69,2.41,0.84,0.79,2.14,2.34,8.49
2020-07-15 17:00:00+00:00,107.57,1.21,107.29,19.59,21.32,0.70,1.93,0.16,0.71,1.99,2.54,6.85
2020-07-15 18:00:00+00:00,35.69,0.04,35.81,19.41,22.43,0.76,1.95,0.26,0.78,2.31,2.95,6.85
2020-07-15 19:00:00+00:00,5.56,-0.11,5.57,19.13,20.51,0.68,1.85,0.10,0.60,2.39,3.05,5.42
2020-07-15 20:00:00+00:00,-0.41,-0.13,-0.42,18.47,19.67,0.55,1.80,0.03,0.51,2.56,3.47,4.45
2020-07-15 21:00:00+00:00,-0.48,-0.09,-0.48,17.49,20.71,0.55,1.92,0.03,0.53,2.71,3.91,4.62
2020-07-15 22:00:00+00:00,-0.46,-0.09,-0.40,17.08,20.89,0.55,1.83,0.03,0.51,2.92,4.13,4.35
2020-07-15 23:00:00+00:00,-0.36,-0.04,-0.39,16.37,21.57,0.55,1.87,0.14,0.63,2.95,4.58,4.49
2020-07-16 00:00:00+00:00,-0.31,-0.05,-0.35,15.53,21.92,0.55,1.86,0.03,0.52,3.31,5.21,4.33
2020-07-16 01:00:00+00:00,-0.34,-0.05,-0.34,15.36,22.11,0.55,1.87,0.03,0.53,3.24,5.27,4.45
2020-07-16 02:00:00+00:00,-0.33,-0.02,-0.33,15.56,22.15,0.55,1.99,0.03,0.50,3.28,5.02,4.52
2020-07-16 03:00:00+00:00,-0.15,-0.00,-0.17,15.40,23.22,0.55,1.86,0.25,0.54,3.33,5.31,5.14
2020-07-16 04:00:00+00:00,4.84,0.00,4.83,15.11,25.38,0.77,2.71,0.17,0.50,3.72,6.11,5.19
2020-07-16 05:00:00+00:00,32.93,0.06,33.14,14.44,32.75,0.89,2.10,0.24,0.78,5.75,9.85,6.92
2020-07-16 06:00:00+00:00,132.44,1.63,132.53,15.19,32.60,1.22,2.15,0.26,1.00,4.96,8.50,8.12
2020-07-16 07:00:00+00:00,171.29,0.85,171.29,16.10,31.51,0.89,2.51,0.51,1.07,4.20,7.28,8.62
2020-07-16 08:00:00+00:00,332.42,12.69,322.91,17.02,29.11,1.36,2.42,0.79,1.27,3.55,5.52,7.82
2020-07-16 09:00:00+00:00,143.42,0.57,142.75,16.99,31.47,1.43,2.67,0.41,1.32,4.13,6.74,8.21
2020-07-16 10:00:00+00:00,324.61,39.20,289.45,17.54,27.21,1.09,2.69,0.57,0.87,2.90,4.72,7.74
2020-07-16 11:00:00+00:00,232.30,0.77,229.22,18.35,27.34,0.81,2.58,0.45,1.01,2.79,4.80,8.14
2020-07-16 12:00:00+00:00,236.85,0.58,234.88,18.54,27.30,1.52,2.55,0.50,0.95,2.81,4.50,7.91
2020-07-16 13:00:00+00:00,327.33,2.60,323.35,19.10,25.38,1.39,2.38,0.49,0.71,2.56,3.10,8.16
2020-07-16 14:00:00+00:00,183.74,0.37,183.06,19.20,24.55,1.48,2.71,0.50,0.75,1.97,2.75,7.66
2020-07-16 15:00:00+00:00,126.92,0.31,126.75,19.39,25.03,1.44,2.83,0.57,0.76,2.12,2.89,7.86
2020-07-16 16:00:00+00:00,122.74,0.29,122.79,19.71,24.08,1.46,2.17,0.69,0.75,2.06,2.83,7.69
2020-07-16 17:00:00+00:00,87.12,0.16,87.29,19.89,22.64,1.09,2.17,0.49,0.75,2.03,2.62,7.07
2020-07-16 18:00:00+00:00,36.36,-0.01,36.43,19.44,21.06,0.73,1.90,0.15,0.67,2.00,2.77,6.34
2020-07-16 19:00:00+00:00,10.86,-0.07,10.85,18.49,20.81,0.70,1.84,0.10,0.73,2.24,3.40,5.39
2020-07-16 20:00:00+00:00,-0.41,-0.17,-0.44,17.63,20.37,0.70,1.80,0.14,0.51,2.46,3.99,4.39
2020-07-16 21:00:00+00:00,-0.49,-0.10,-0.46,17.22,21.05,0.70,1.82,0.03,0.53,2.63,4.24,4.79
2020-07-16 22:00:00+00:00,-0.37,-0.06,-0.39,17.08,20.93,0.70,1.81,0.03,0.51,2.60,4.33,4.56
2020-07-16 23:00:00+00:00,-0.34,-0.03,-0.37,16.91,21.16,0.70,1.95,0.04,0.53,2.60,4.50,4.42
2020-07-17 00:00:00+00:00,-0.37,-0.05,-0.39,16.74,21.06,0.70,1.83,0.04,0.50,2.62,4.52,4.49
2020-07-17 01:00:00+00:00,-0.38,-0.05,-0.39,16.49,21.69,0.70,1.84,0.14,0.66,2.76,4.67,4.48
2020-07-17 02:00:00+00:00,-0.39,-0.07,-0.43,16.33,21.79,0.70,1.84,0.03,0.50,2.81,4.85,4.63
2020-07-17 03:00:00+00:00,-0.70,-0.40,-0.66,15.84,23.88,0.70,1.97,0.38,0.53,3.27,5.60,5.14
2020-07-17 04:00:00+00:00,24.14,84.87,15.66,15.52,26.69,1.05,2.54,0.05,0.53,3.82,6.63,5.53
2020-07-17 05:00:00+00:00,144.92,462.53,48.41,16.27,29.00,0.86,1.84,0.04,0.69,5.35,8.58,5.16
2020-07-17 06:00:00+00:00,311.44,671.31,70.37,17.53,28.44,0.90,2.03,0.26,0.83,4.42,7.21,6.24
2020-07-17 07:00:00+00:00,480.54,726.28,106.22,18.74,28.29,1.12,2.52,0.23,0.84,3.92,4.71,8.49
2020-07-17 08:00:00+00:00,540.39,220.14,400.40,19.32,24.91,0.94,2.36,0.17,0.83,4.18,3.05,6.89
2020-07-17 09:00:00+00:00,523.00,22.02,502.31,19.97,25.38,0.86,2.18,0.21,0.65,4.06,3.32,7.48
2020-07-17 10:00:00+00:00,458.57,13.52,444.00,20.61,25.47,0.83,2.19,0.20,0.74,4.01,3.25,7.84
2020-07-17 11:00:00+00:00,291.23,1.08,287.94,20.98,25.20,0.96,2.46,0.16,0.72,3.88,3.14,7.55
